Publisher,Country,contentTitle,Total Requests,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,ext_wikidata_extra,contentSeries,ser_es,ser_evidencia,serie_propuesta,temporada,episodio
iion Pty Ltd,Argentina,little%20angel,50240,tt31624609,tvSeries,"Animation,Family,Music",B,,Not Available,serie,imdb,little%20angel,,
OTTera.tv,Colombia,test my ride,50080,tt2048653,tvSeries,,C,,Not Available,serie,intra_titulo,Test my Ride,,
TCL ADs (APAC),Colombia,cain (part 1),49760,tt2364258,tvSeries,"Crime,Drama,Mystery",B,,Not Available,serie,imdb,cain,,
Aluna Limited,Argentina,captain tsubasa temporada 1,49440,tt0294023,tvSeries,"Animation,Comedy,Drama",B,,Not Available,serie,titulo,captain tsubasa,1,
Select Plus PTE LTD (CTV),Mexico,eyes%20of%20wakanda,49120,tt13968252,tvMiniSeries,"Action,Adventure,Animation",A,drama,Not Available,serie,imdb,eyes%20of%20wakanda,,
OTTera.tv,Chile,dee dee- the apprentice sorceress season 1,48960,,,,,,Not Available,serie,titulo,dee dee- the apprentice sorceress,1,
TCL ADS - Springserve,Argentina,thrillbillies,48960,tt1500999,tvSeries,Sport,B,,Not Available,serie,imdb,thrillbillies,,
TCL ADs (APAC),Peru,cops reloaded,48800,tt32466056,tvSeries,"Action,Crime,Documentary",A,,Not Available,serie,imdb,cops reloaded,,
TCL ADS - Springserve,Mexico,torrente,48480,tt1320221,tvSeries,Drama,B,telenovela,Not Available,serie,imdb,torrente,,
iion Pty Ltd,Chile,chicken stew season 5,48320,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,titulo,chicken stew,5,
OTTera.tv,Argentina,i got married without you,48240,tt29605234,tvMiniSeries,Drama,A,,Not Available,serie,imdb,i got married without you,,
TCL ADs (APAC),Argentina,naruto shippuden temporada 1,48240,tt0988824,tvSeries,"Action,Adventure,Animation",A,,Not Available,serie,titulo,naruto shippuden,1,
TCL ADS - Springserve,Chile,getter robo: armageddon,48160,tt0346226,tvSeries,"Animation,Horror,Sci-Fi",A,,Not Available,serie,imdb,getter robo: armageddon,,
Select Plus PTE LTD (CTV),Mexico,e3. boondocking. going off the grid,48000,,,,,,Not Available,serie,titulo,boondocking. going off the grid,,3
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,nunca te olvidare,48000,tt0210435,tvSeries,"Drama,Romance",A,telenovela,Not Available,serie,imdb,nunca te olvidare,,
TCL ADS - Springserve,Chile,shark academy original songs season 1,48000,,,,,,Not Available,serie,titulo,shark academy original songs,1,
Select Plus PTE LTD (CTV),Colombia,supermix,47840,tt0181266,tvSeries,"Action,Adventure,Animation",A,"comedia,fantasia,infantil-familia",Not Available,serie,imdb,supermix,,
iion Pty Ltd,Chile,getter robo: armageddon,47760,tt0346226,tvSeries,"Animation,Horror,Sci-Fi",A,,Not Available,serie,imdb,getter robo: armageddon,,
